primitive_id,region_id,food_x,food_y,drag_length,score,max_pos_error,max_tilt_error,preview_max_tilt,min_sigma,max_condition,max_contact,head_drop_pre,head_drop_engage,head_drop_drag_start,head_drop_drag_end,min_head_drop,max_head_drop_error
R02_00114,2,0.1428,0.044800000000000006,0.05,19.113524643401767,0.017901733373176954,0.8143220687623526,0.8143220687623526,0.06303803723629145,6.354724214412097,0,0.0733548985616564,0.07815434526752292,0.07647916868376747,0.042982769383926756,0.042982769383926756,0.0
R02_00081,2,0.1428,0.014933333333333335,0.07,19.11874983773161,0.017985462250786344,0.7933614775725485,0.7933614775725485,0.05836602600014907,6.791759269049459,0,0.06788114861774111,0.0776747903220075,0.0759356093039987,0.03743947958604863,0.03743947958604863,0.002118851382258896
R02_00068,2,0.1428,0.014933333333333335,0.035,19.392185122676157,0.017861977457955838,0.8063141079106891,0.8063141079106891,0.05948829470638374,6.210916552951536,0,0.06866719997001411,0.07764826144581963,0.0759557315972952,0.05364899363828554,0.05364899363828554,0.0013328000299858977
R02_00235,2,0.15960000000000002,0.07466666666666667,0.035,19.705664366888005,0.017985061741823592,0.8427354552394237,0.8427354552394237,0.0516753002769788,8.028037919661216,0,0.07358323142929407,0.07871668970581076,0.07698532197147775,0.05424458277228554,0.05424458277228554,0.0
R02_00141,2,0.1428,0.05973333333333334,0.05,19.7372983977045,0.017711958847717754,0.8434912116065146,0.8434912116065146,0.05759947270050707,7.271130845448647,0,0.07377876831150404,0.07879696222081553,0.07706177037589843,0.045255234074492445,0.045255234074492445,0.0
R02_00214,2,0.15960000000000002,0.044800000000000006,0.07,20.223028222977327,0.017795049831211215,0.8457897575592674,0.8457897575592674,0.04903760094180685,7.775233500516742,0,0.07463050663504184,0.07900641102021559,0.07727353429664999,0.03908595438429987,0.03908595438429987,0.0
R02_00225,2,0.15960000000000002,0.05973333333333334,0.05,20.236339051174497,0.017615692077663513,0.8573741068658184,0.8573741068658184,0.048758067669147226,7.89636196133095,0,0.072009396923672,0.07848729827503659,0.07678884246000507,0.0452922922626275,0.0452922922626275,0.0
R02_00084,2,0.1428,0.02986666666666667,0.035,20.34653905163887,0.017899802812560473,0.8544722192794095,0.8544722192794095,0.05670421797079463,6.33058638965045,0,0.07257344923467834,0.07860352037947149,0.07692579683649442,0.0517432689576236,0.0517432689576236,0.0
R02_00190,2,0.15960000000000002,0.02986666666666667,0.035,20.491801213808102,0.01778409041186659,0.8800140099429636,0.8800140099429636,0.05173711730745556,8.007071312766065,0,0.0730866112887614,0.07863987151269052,0.07696166414546791,0.053133260651048064,0.053133260651048064,0.0
R02_00105,2,0.1428,0.02986666666666667,0.07,20.55023090128114,0.01796641885220226,0.8524562926135831,0.8524562926135831,0.041629753363656236,8.684592231046432,0,0.0745919911497118,0.07895440399285303,0.07727434992295353,0.03935091639359192,0.03935091639359192,0.0
R02_00249,2,0.15960000000000002,0.07466666666666667,0.07,20.639043310990374,0.01799521993213716,0.8784931579900724,0.8784931579900724,0.04834584556397239,8.611022621357746,0,0.08354996638891066,0.07987981655137324,0.0781261372202317,0.03942462131973756,0.03942462131973756,0.0
R02_00051,2,0.126,0.05973333333333334,0.07,20.72505971498859,0.01763301541851865,0.8589950733569803,0.8589950733569803,0.04377367686178065,8.544021616352927,0,0.07488466550750483,0.07936401378954985,0.07757715225951761,0.03898017053719232,0.03898017053719232,0.0
R02_00258,2,0.1764,0.02986666666666667,0.035,20.727498164291653,0.017858369590533767,0.8747297445012889,0.8747297445012889,0.045081684293254584,8.54054676073538,0,0.06349727208387942,0.07694614640488108,0.07534737786218476,0.05102664875927507,0.05102664875927507,0.006502727916120582
R02_00215,2,0.15960000000000002,0.044800000000000006,0.07,20.758031524045393,0.017812360548854732,0.8535077324936898,0.8535077324936898,0.047027686858314134,8.483740107953237,0,0.05879584397632279,0.07543009426574857,0.0738637606218869,0.03813408150750456,0.03813408150750456,0.01120415602367722
R02_00162,2,0.1428,0.07466666666666667,0.05,21.632951167125448,0.01796469895900402,0.9092678618958374,0.9092678618958374,0.046365687168861996,8.21008410275179,0,0.07010734283754128,0.07905245336568895,0.07727750163210532,0.04517972743748357,0.04517972743748357,0.0
R02_00088,2,0.1428,0.02986666666666667,0.035,21.832322052471515,0.017918707119431457,0.8510178143213708,0.8510178143213708,0.013285376681750494,27.907978792311535,0,0.07493961639250465,0.07970506802719882,0.07780279201511371,0.05249659987580331,0.05249659987580331,0.0
R02_00073,2,0.1428,0.014933333333333335,0.035,21.868622338708885,0.017508388745570928,0.8801706675611812,0.8801706675611812,0.025856713823937453,14.250820591233785,0,0.06741235177207916,0.07998758761320124,0.07807771740696852,0.05266257761749565,0.05266257761749565,0.002587648227920847
R02_00109,2,0.1428,0.044800000000000006,0.035,21.892305768226798,0.017994512040136242,0.8531006898888632,0.8531006898888632,0.013084979228259483,28.33292955027409,0,0.07495374527046592,0.07974263717387348,0.0778396899698504,0.052521045093837294,0.052521045093837294,0.0
R02_00261,2,0.1764,0.02986666666666667,0.05,22.576850405973456,0.017903038261037965,0.9046594803093798,0.9046594803093798,0.014135012926719414,26.78485827675604,0,0.07499091054750626,0.07985654754188368,0.07794326316054244,0.04484469094510311,0.04484469094510311,0.0
R02_00015,2,0.126,0.02986666666666667,0.035,23.09637531664394,0.017987935350701378,0.9020426610202343,0.9020426610202343,0.009335761936873892,39.67386261669527,0,0.07748329496794185,0.07989289322949517,0.07797251908078125,0.05252569206274274,0.05252569206274274,0.0
R03_00144,3,0.1428,0.13440000000000002,0.035,13.839601576847896,0.017748432545580898,0.5802638866046929,0.5802638866046929,0.053837361400905004,8.894325104695461,0,0.06536801308219224,0.07593250651968896,0.07402250920132138,0.04958313325858896,0.04958313325858896,0.004631986917807765
R03_00331,3,0.1764,0.14933333333333335,0.05,13.904755137425763,0.017809569022167435,0.5636185266622487,0.5636185266622487,0.04685736736478613,10.65163044626796,0,0.05500646631206271,0.07401432971312312,0.07213543521091416,0.04031362884400866,0.04031362884400866,0.014993533687937294
R03_00040,3,0.126,0.13440000000000002,0.035,13.936682798330144,0.017979990140100172,0.5625937291991173,0.5625937291991173,0.055870772039670225,8.655780499256903,0,0.05538878581049217,0.0741027270480843,0.07221611322084373,0.04708387276345012,0.04708387276345012,0.014611214189507837
R03_00330,3,0.1764,0.14933333333333335,0.05,13.988066086734799,0.017782164894635497,0.5842749549245596,0.5842749549245596,0.05079906500142278,9.557667952387163,0,0.06533527511251344,0.07632293405355063,0.07440884056803658,0.043717250602773566,0.043717250602773566,0.0046647248874865654
R03_00145,3,0.1428,0.13440000000000002,0.035,13.998543885935321,0.017981186092242595,0.593098163752657,0.593098163752657,0.05184061800327203,9.423769516624962,0,0.06806260691805704,0.07714944197774216,0.07522696454791895,0.05179102345802222,0.05179102345802222,0.001937393081942962
R03_00094,3,0.1428,0.10453333333333335,0.035,14.002749280216067,0.017486268609364565,0.5861020973604277,0.5861020973604277,0.05719272766354426,8.072061625977735,0,0.06611645639640418,0.07652317751692729,0.07460564785366566,0.05134061607528989,0.05134061607528989,0.0038835436035958293
R03_00336,3,0.1764,0.16426666666666667,0.035,14.035610758999063,0.017918144934120465,0.5806833491410167,0.5806833491410167,0.044012484057756394,10.812441119038299,0,0.059039862245600316,0.07571210876135515,0.0738146478791546,0.05075215611969969,0.05075215611969969,0.01096013775439969
R03_00103,3,0.1428,0.10453333333333335,0.05,14.049395445716085,0.017999642698316443,0.5820514643659,0.5820514643659,0.057530270616967395,8.26116948349924,0,0.06746394908905722,0.0761228534317017,0.07420999565045619,0.04250879675551039,0.04250879675551039,0.0025360509109427914
R03_00267,3,0.15960000000000002,0.14933333333333335,0.035,14.072617688424284,0.01799217842576228,0.6015638181168776,0.6015638181168776,0.049647046104201946,9.735523620691072,0,0.07270030846955323,0.07807849186066705,0.07614638450397059,0.052448488788660125,0.052448488788660125,0.0
R03_00189,3,0.1428,0.16426666666666667,0.035,14.074564272827022,0.01753131740359824,0.5998446177059739,0.5998446177059739,0.05134809309140115,9.68995699090363,0,0.072731073850631,0.07787286528218067,0.07594406357788908,0.05093237584042552,0.05093237584042552,0.0
R03_00025,3,0.126,0.11946666666666668,0.035,14.075780145250429,0.01748977345259541,0.5704677876113422,0.5704677876113422,0.05559032899476485,8.504121060950435,0,0.055461194598413616,0.07496785915736093,0.07306865314855929,0.04640612151415471,0.04640612151415471,0.014538805401586391
R03_00250,3,0.15960000000000002,0.13440000000000002,0.035,14.09947839716131,0.0177946734816118,0.5861686985451253,0.5861686985451253,0.04320479543014123,10.330967469736164,0,0.06348420884648945,0.07645545352734545,0.07454382621334522,0.05126802855849587,0.05126802855849587,0.006515791153510558
R03_00340,3,0.1764,0.16426666666666667,0.05,14.110485709104953,0.017558707211223348,0.5713690617732861,0.5713690617732861,0.04194572318405607,12.510692932084641,0,0.060390375881753056,0.07505801610291388,0.07317959995560643,0.040856073501553486,0.040856073501553486,0.009609624118246951
R03_00058,3,0.126,0.14933333333333335,0.035,14.129565864046603,0.017900325329893448,0.5869821573302472,0.5869821573302472,0.05314945983470577,9.043124662240055,0,0.06267530730108459,0.07644388778521967,0.07453000882831123,0.0473702422423256,0.0473702422423256,0.007324692698915419
R03_00043,3,0.126,0.13440000000000002,0.035,14.139683387974273,0.017766235639452527,0.59114441133534,0.59114441133534,0.05516011516794239,8.729748089463055,0,0.06697294417512252,0.07654872959666832,0.0746398960251623,0.04874713090547607,0.04874713090547607,0.0030270558248774865
R03_00309,3,0.1764,0.11946666666666668,0.035,14.171594596818881,0.017983715224498285,0.5872908763467525,0.5872908763467525,0.049358351118448385,9.01534176711295,0,0.06252158378142006,0.07625093608296854,0.07434428450743637,0.0511839587702269,0.0511839587702269,0.007478416218579947
R03_00328,3,0.1764,0.14933333333333335,0.035,14.185851392638016,0.017989648694697952,0.6064540767939418,0.6064540767939418,0.04916849564444229,10.098697142533117,0,0.07382337725288043,0.07837179192821866,0.07644123415192858,0.05267958932616326,0.05267958932616326,0.0
R03_00075,3,0.126,0.16426666666666667,0.035,14.20593902892316,0.017974276752640014,0.570471828566984,0.570471828566984,0.05240916167884249,9.00004438915105,0,0.055133864891986684,0.07491989298424913,0.07302309411754297,0.048895424112363334,0.048895424112363334,0.014866135108013323
R03_00268,3,0.15960000000000002,0.14933333333333335,0.035,14.216838688233333,0.01789838952974754,0.6003896379617348,0.6003896379617348,0.04867664781159157,10.182330803906625,0,0.06924705869875769,0.07791624579842271,0.07598720846442736,0.050944440940047395,0.050944440940047395,0.0007529413012423158
R03_00202,3,0.1428,0.16426666666666667,0.05,14.22068448933581,0.017792689859784702,0.5895932037372955,0.5895932037372955,0.044295604314760165,11.267242547631675,0,0.061389433424010764,0.07597447284282863,0.07408677990510906,0.04140310019527825,0.04140310019527825,0.008610566575989242
R03_00207,3,0.1428,0.16426666666666667,0.07,14.223691379031358,0.017793934644239968,0.5774903310000639,0.5774903310000639,0.05036854776530469,9.97880743423529,0,0.0643103335840729,0.07563110385765243,0.07372642968624141,0.03643482928611456,0.03643482928611456,0.005689666415927108
R03_00301,3,0.1764,0.10453333333333335,0.035,14.227813107657324,0.017857854802353367,0.6026116658495884,0.6026116658495884,0.05259649449574356,8.738451672049584,0,0.06951394701483746,0.07724564794483069,0.07533987452867373,0.051971552525087505,0.051971552525087505,0.00048605298516254947
R03_00074,3,0.126,0.16426666666666667,0.035,14.232167566632192,0.01796800691130357,0.5750512662210219,0.5750512662210219,0.050678572612082785,9.873775895663853,0,0.0563598671186642,0.07540857813039718,0.07350678688236918,0.04922306184581557,0.04922306184581557,0.01364013288133581
R03_00329,3,0.1764,0.14933333333333335,0.035,14.236147888800403,0.01799576433943667,0.5987723648667804,0.5987723648667804,0.04715044842863088,10.767867170661416,0,0.06705256554615677,0.07734770376155843,0.07543426409561059,0.05195769571272188,0.05195769571272188,0.0029474344538432395
R03_00256,3,0.15960000000000002,0.13440000000000002,0.05,14.240411896801007,0.01756113354353629,0.6049120827792185,0.6049120827792185,0.05158748324854876,9.462870941585212,0,0.07411378271248542,0.07836657179071757,0.07643162522955099,0.04378286824912342,0.04378286824912342,0.0
R03_00210,3,0.15960000000000002,0.10453333333333335,0.035,14.241719631102905,0.017861428798563884,0.6008097063853183,0.6008097063853183,0.05971011140294797,7.698498238308183,0,0.07064851272170175,0.07775667971281115,0.07583029586741327,0.05225038639237323,0.05225038639237323,0.0
R03_00048,3,0.126,0.13440000000000002,0.05,14.246886070578775,0.017996767429703082,0.5934693623404865,0.5934693623404865,0.05668979182400771,8.338132949460629,0,0.06700774963245285,0.07720153701699402,0.07527723164315227,0.044242741275330344,0.044242741275330344,0.0029922503675471612
R03_00080,3,0.126,0.16426666666666667,0.035,14.248059334155768,0.01794866889062588,0.5925490278649415,0.5925490278649415,0.04409655562803759,11.072058008122301,0,0.06537739114184288,0.0771683583235019,0.07525037123538673,0.05039430892684654,0.05039430892684654,0.004622608858157129
R03_00305,3,0.1764,0.10453333333333335,0.05,14.257269068534177,0.017583461887864353,0.5759520740295867,0.5759520740295867,0.0471727154769571,9.763301956853605,0,0.05651413009878284,0.07542557700231853,0.07352305394245162,0.04106185453582557,0.04106185453582557,0.013485869901217168
R03_00318,3,0.1764,0.13440000000000002,0.035,14.258144167698749,0.017916512151650202,0.6055093857352482,0.6055093857352482,0.04955564312796055,9.472081918507842,0,0.06981296248197025,0.07770035658136257,0.07578750918729829,0.05227063390119256,0.05227063390119256,0.000187037518029759
R03_00083,3,0.126,0.16426666666666667,0.05,14.262813738998315,0.017808656117715493,0.5676455493845255,0.5676455493845255,0.04891789885720828,10.474855380888819,0,0.05523909066335375,0.07436185994331534,0.07247911311558373,0.0395150989058064,0.0395150989058064,0.014760909336646255
R03_00221,3,0.15960000000000002,0.10453333333333335,0.05,14.265266384947928,0.017957795172534187,0.5994027311022395,0.5994027311022395,0.046751281552505214,9.6508836956882,0,0.06912314364424771,0.07729638813953747,0.07538360190088268,0.04434167714135019,0.04434167714135019,0.0008768563557522979
R03_00163,3,0.1428,0.14933333333333335,0.035,14.278353853527179,0.01797089831169842,0.5925301872350022,0.5925301872350022,0.052211083909225686,9.024711086269496,0,0.06528647527082632,0.0771553691620559,0.0752309128732325,0.04909689422245571,0.04909689422245571,0.00471352472917369
R03_00302,3,0.1764,0.10453333333333335,0.035,14.283425600969629,0.017675704936720122,0.6045995502867917,0.6045995502867917,0.05043294819925715,9.358914443753408,0,0.0691028162940854,0.07788150670318926,0.07596054265056626,0.05098484401553083,0.05098484401553083,0.0008971837059146004
R03_00140,3,0.1428,0.13440000000000002,0.035,14.285995063230798,0.01793609172720973,0.5997655994946169,0.5997655994946169,0.05423864240267061,8.948154223300596,0,0.06852644767350874,0.07777362814754245,0.07584487200163964,0.049529353539509074,0.049529353539509074,0.0014735523264912676
R03_00264,3,0.15960000000000002,0.14933333333333335,0.035,14.286266483753169,0.017874153093994247,0.5857434998222596,0.5857434998222596,0.05103704749318449,9.782815750250917,0,0.06590591555492673,0.07642647710416699,0.07451203060862154,0.04992251669885889,0.04992251669885889,0.004094084445073282
R03_00178,3,0.1428,0.14933333333333335,0.05,14.29145457505049,0.01780857485359394,0.5950954573603305,0.5950954573603305,0.04484407463659447,10.695308701551468,0,0.06514087094419094,0.07710649025551597,0.07519200881051721,0.041984497158302145,0.041984497158302145,0.004859129055809069
R03_00064,3,0.126,0.14933333333333335,0.05,14.296088688449753,0.017973571787871737,0.5989178278086987,0.5989178278086987,0.05495478802135379,8.85071906314235,0,0.07047225625062281,0.07747500952610703,0.0755535012933787,0.04443807461526203,0.04443807461526203,0.0
R03_00098,3,0.1428,0.10453333333333335,0.035,14.30624303350252,0.017996083667926495,0.5964191946000179,0.5964191946000179,0.047879713881728465,9.31037851890092,0,0.06677102521530504,0.07744615305605716,0.07552117543822509,0.05062862298262816,0.05062862298262816,0.0032289747846949712
R03_00170,3,0.1428,0.14933333333333335,0.035,14.311515838032133,0.01793964429136238,0.6084579984858179,0.6084579984858179,0.04696976749534326,10.746453073253516,0,0.0735749642428494,0.07869365090620328,0.07676039239957516,0.05288800815742313,0.05288800815742313,0.0
R03_00261,3,0.15960000000000002,0.13440000000000002,0.07,14.31525876509762,0.017822225937620065,0.5846628935163815,0.5846628935163815,0.051557297668972914,9.093855219325134,0,0.06316233420860756,0.07599657182777336,0.07409262010079885,0.036630495904267285,0.036630495904267285,0.006837665791392444
R03_00199,3,0.1428,0.16426666666666667,0.05,14.322498408177614,0.017802711455747782,0.5973423491708398,0.5973423491708398,0.047737675577519526,10.26826116532245,0,0.06727934241973085,0.0775394512169655,0.07561542342934573,0.04329979472513536,0.04329979472513536,0.0027206575802691535
R03_00255,3,0.15960000000000002,0.13440000000000002,0.05,14.324329134280331,0.01779811150991017,0.6077689809874284,0.6077689809874284,0.049998437800954844,9.288668370895273,0,0.0746464939012256,0.07866986183045334,0.07673173357031564,0.04510518076514562,0.04510518076514562,0.0
R03_00293,3,0.15960000000000002,0.16426666666666667,0.05,14.327903971005469,0.017535028904340482,0.5990879829011189,0.5990879829011189,0.04364155074240021,11.814021810849297,0,0.06811027345811466,0.07769362188134671,0.07577788088227265,0.04334249585358581,0.04334249585358581,0.0018897265418853504
R03_00232,3,0.15960000000000002,0.11946666666666668,0.035,14.339172825739825,0.01769966033136979,0.6065710944039265,0.6065710944039265,0.05168343213418273,9.160922763668564,0,0.07203021782495278,0.07846414329540022,0.07652926274860042,0.05134691634275505,0.05134691634275505,0.0
R03_00068,3,0.126,0.14933333333333335,0.05,14.344547608955088,0.01756799846414378,0.5955376418196162,0.5955376418196162,0.04975061345518757,10.11602960334361,0,0.06555822941951975,0.07732296890177374,0.07540111788067771,0.042101288253761956,0.042101288253761956,0.004441770580480259
R03_00009,3,0.126,0.10453333333333335,0.05,14.349636010555356,0.01794236642805418,0.5946109669026765,0.5946109669026765,0.061511534027758934,7.247901296263821,0,0.06795523499631631,0.07728654081592662,0.07536170341362022,0.044292574015780045,0.044292574015780045,0.002044765003683696
R03_00041,3,0.126,0.13440000000000002,0.035,14.350769956621024,0.01788069223458299,0.590727165716873,0.590727165716873,0.041683684889878087,12.157061926735064,0,0.06775582018809478,0.07674850833161476,0.07486462784681883,0.04766089255416156,0.04766089255416156,0.0022441798119052225
R03_00257,3,0.15960000000000002,0.13440000000000002,0.05,14.356818981557966,0.01796181070424024,0.5907976888360233,0.5907976888360233,0.04703463334669957,10.37136671363402,0,0.06363066882195781,0.07697721727447228,0.07505797471085403,0.042969500359878426,0.042969500359878426,0.006369331178042198
R03_00174,3,0.1428,0.14933333333333335,0.05,14.36908200113761,0.017588805174460553,0.5984808862489414,0.5984808862489414,0.05367913717474512,8.898809617712622,0,0.06710568682455312,0.0774987244919599,0.07557573790722406,0.04222006292349005,0.04222006292349005,0.0028943131754468887
R03_00168,3,0.1428,0.14933333333333335,0.035,14.377541329583833,0.01743645273826232,0.5956707859036708,0.5956707859036708,0.03910441291381636,11.45198348399536,0,0.06295140598793156,0.07685918419321909,0.07495764095672797,0.048908322585272015,0.048908322585272015,0.007048594012068449
R03_00230,3,0.15960000000000002,0.11946666666666668,0.035,14.38240986906793,0.017952849110757386,0.5886498153648965,0.5886498153648965,0.04219527478871466,10.485651513856487,0,0.06133812142277187,0.07638555349921412,0.07447832814379465,0.0473412815217336,0.0473412815217336,0.008661878577228138
R03_00054,3,0.126,0.14933333333333335,0.035,14.387125039931107,0.01785202768225686,0.5989530657925587,0.5989530657925587,0.058629036273037304,7.971506434207541,0,0.06819477286054476,0.07772728760037252,0.07579793686376725,0.05083206793040518,0.05083206793040518,0.0018052271394552455
R03_00282,3,0.15960000000000002,0.16426666666666667,0.035,14.388135853856738,0.017909270254638864,0.594017809767837,0.594017809767837,0.036280209573641725,12.582374678110329,0,0.06149310723352985,0.07640221006791875,0.07451468096352223,0.04860249134987307,0.04860249134987307,0.008506892766470153
R03_00149,3,0.1428,0.13440000000000002,0.05,14.40376291827203,0.017696700734286117,0.6032501196371369,0.6032501196371369,0.053968503221741154,8.842677483624774,0,0.07055456735301063,0.07798885202813688,0.07606083878747695,0.04359260511334005,0.04359260511334005,0.0
R03_00046,3,0.126,0.13440000000000002,0.05,14.404417572027173,0.017889425151534202,0.5965753309956198,0.5965753309956198,0.05358442538266944,8.505643863444648,0,0.06806666225172936,0.0775736581324762,0.07564444810877193,0.04332527653917376,0.04332527653917376,0.001933337748270647
R03_00193,3,0.1428,0.16426666666666667,0.035,14.405509235784772,0.0177740786579348,0.6124130175515529,0.6124130175515529,0.04166951260089717,11.745377983336052,0,0.07126239442164017,0.07831523713590266,0.07641095572848362,0.051237785152112206,0.051237785152112206,0.0
R03_00314,3,0.1764,0.11946666666666668,0.05,14.409401044463898,0.01770304093117952,0.5998328906530865,0.5998328906530865,0.040676091369576485,10.873347464060362,0,0.06964452416492328,0.0778984859213762,0.07597244015315487,0.04347223682000391,0.04347223682000391,0.000355475835076724
R03_00263,3,0.15960000000000002,0.13440000000000002,0.07,14.41213157916484,0.017841789132077,0.5756217916060745,0.5756217916060745,0.0447055268910861,11.545815153157013,0,0.0630029732087254,0.07548783509838641,0.07359124614585245,0.03470231495859572,0.03470231495859572,0.006997026791274605
R03_00245,3,0.15960000000000002,0.11946666666666668,0.07,14.413102353138758,0.01793143386890087,0.5992453705945032,0.5992453705945032,0.04950270779775856,9.729554454543004,0,0.07069926081434041,0.07779307640153339,0.07586432683831469,0.037417918170296084,0.037417918170296084,0.0
R03_00056,3,0.126,0.14933333333333335,0.035,14.419389332223489,0.017726432903915405,0.5857032864579068,0.5857032864579068,0.046305217838114116,9.684494796246867,0,0.06180702485829087,0.0764860901002057,0.07456866525032559,0.047373342742058566,0.047373342742058566,0.008192975141709136
R03_00338,3,0.1764,0.16426666666666667,0.035,14.420294263113613,0.01743122102248093,0.6150949075244996,0.6150949075244996,0.0421474084497686,12.145836715769079,0,0.07320276345625035,0.0786844077937877,0.07677543608854322,0.051499086565646696,0.051499086565646696,0.0
R03_00165,3,0.1428,0.14933333333333335,0.035,14.4224418598411,0.01786587950890767,0.60816560942806,0.60816560942806,0.04585224251404381,9.870915035589114,0,0.07244506868008835,0.07838533035220764,0.07645637497957532,0.04865523704122825,0.04865523704122825,0.0
R03_00201,3,0.1428,0.16426666666666667,0.05,14.432280755352188,0.017855552943764574,0.6082020705941236,0.6082020705941236,0.04962013213585213,9.986859674762304,0,0.07395313369766235,0.07870565115452897,0.0767687411412166,0.0439726613289856,0.0439726613289856,0.0
R03_00139,3,0.1428,0.13440000000000002,0.035,14.433794713283671,0.017492316427084435,0.6014081947957044,0.6014081947957044,0.055390282491623394,8.722763066507186,0,0.06947626188388978,0.07795727602385664,0.07602833667279509,0.05100942987231892,0.05100942987231892,0.0005237381161102284
R03_00242,3,0.15960000000000002,0.11946666666666668,0.07,14.435091481255247,0.017806739244594763,0.5892484665909484,0.5892484665909484,0.05160185145536721,9.099189356094394,0,0.06576702224478667,0.07679132251503978,0.0748716485013078,0.03696122175225483,0.03696122175225483,0.004232977755213335
R03_00104,3,0.1428,0.10453333333333335,0.05,14.437227908346136,0.01790993908585183,0.59526534495145,0.59526534495145,0.056203849948296414,8.369743482999366,0,0.06387771169395023,0.07701668435528547,0.07510173420607273,0.04305475227639159,0.04305475227639159,0.006122288306049772
R03_00288,3,0.15960000000000002,0.16426666666666667,0.05,14.438509361896806,0.017834224096817702,0.5916139845148861,0.5916139845148861,0.041839567834901226,10.741654370127588,0,0.06485529010889576,0.07707123404814291,0.07515058757395274,0.04301518409811769,0.04301518409811769,0.005144709891104243
R03_00281,3,0.15960000000000002,0.14933333333333335,0.07,14.445754080857169,0.017785081540245495,0.6017560116713048,0.6017560116713048,0.04466989090282894,11.17898958784147,0,0.06946228890892092,0.07762041579020236,0.07570814476092406,0.03734944387422737,0.03734944387422737,0.000537711091079085
R03_00191,3,0.1428,0.16426666666666667,0.035,14.44766164837392,0.01780704117346188,0.6127336050267144,0.6127336050267144,0.02816044894246673,16.13971628741463,0,0.0711845265254668,0.07821249810302493,0.0764021385368259,0.050718417283329,0.050718417283329,0.0
R03_00179,3,0.1428,0.14933333333333335,0.05,14.451980388261214,0.01781189964634972,0.6114993008957422,0.6114993008957422,0.047306146768894046,10.781669164740745,0,0.0748332027824214,0.0785510066500198,0.07662637786740455,0.04173129484880975,0.04173129484880975,0.0
R03_00127,3,0.1428,0.11946666666666668,0.05,14.453295774410906,0.017953399045105373,0.590463524350859,0.590463524350859,0.055468820029447106,8.544610570487256,0,0.06350390342030462,0.07695567691815697,0.07503368309449344,0.04297813525287522,0.04297813525287522,0.006496096579695382
R03_00020,3,0.126,0.11946666666666668,0.035,14.453521578044652,0.017870787044617226,0.5956961241891217,0.5956961241891217,0.05732950140939147,8.288214970965356,0,0.06630145655167097,0.07734567972529167,0.07542343694936934,0.05058814201453474,0.05058814201453474,0.003698543448329039
R03_00014,3,0.126,0.10453333333333335,0.05,14.45549517348679,0.017906361381248608,0.6085145926629459,0.6085145926629459,0.05221881076501347,8.559062914080283,0,0.0748690947276457,0.07873194102746603,0.07679262810451437,0.04514685059155078,0.04514685059155078,0.0
R03_00003,3,0.126,0.10453333333333335,0.035,14.457904880806721,0.017907212530886545,0.6016391023108829,0.6016391023108829,0.059489940048079275,7.372988541546515,0,0.07056296438817278,0.07807849548308946,0.0761441850014207,0.04841824094340408,0.04841824094340408,0.0
R03_00239,3,0.15960000000000002,0.11946666666666668,0.05,14.460203094404072,0.017786626146373316,0.6087904551791655,0.6087904551791655,0.052342188563707044,9.435593277535952,0,0.07496981960971164,0.07866265624369806,0.07672684472575864,0.04511896059218151,0.04511896059218151,0.0
R03_00273,3,0.15960000000000002,0.14933333333333335,0.05,14.461136116244193,0.017619400105155468,0.6070143481192509,0.6070143481192509,0.051191911339872796,9.463958665213145,0,0.0702991454398309,0.0781142598099882,0.07619135032624527,0.04369094109743871,0.04369094109743871,0.0
R03_00266,3,0.15960000000000002,0.14933333333333335,0.035,14.462884740355651,0.017908700370849413,0.6134806513541792,0.6134806513541792,0.0383058660769932,12.010320429771697,0,0.07152523980333594,0.07836529920958839,0.07646251100393657,0.05126549939003097,0.05126549939003097,0.0
R03_00238,3,0.15960000000000002,0.11946666666666668,0.05,14.466935402069222,0.0178352748334749,0.6040539799574679,0.6040539799574679,0.04586507697970666,9.58315781557077,0,0.0698692569805748,0.0780544303958506,0.07612755581078925,0.04361831314571295,0.04361831314571295,0.00013074301942520017
R03_00026,3,0.126,0.11946666666666668,0.035,14.472655112030239,0.01781036967497239,0.5875665183479682,0.5875665183479682,0.04040293522854077,10.514570621449463,0,0.06249206541604041,0.07662503879379678,0.07470806332270083,0.04872529188215502,0.04872529188215502,0.007507934583959597
R03_00117,3,0.1428,0.11946666666666668,0.035,14.476738407293603,0.017874324453742343,0.5982080118467137,0.5982080118467137,0.05362004608867348,8.11163602574423,0,0.0682775598177402,0.07774414406682895,0.07581299378223567,0.050829739132869686,0.050829739132869686,0.00172244018225981
R03_00231,3,0.15960000000000002,0.11946666666666668,0.035,14.480379797624204,0.01792040861763041,0.6043266071258507,0.6043266071258507,0.046453299440052685,9.113759064990667,0,0.06932971255056433,0.07795064644306599,0.07602671009389489,0.051019302939028566,0.051019302939028566,0.0006702874494356748
R03_00286,3,0.15960000000000002,0.16426666666666667,0.035,14.488120377827745,0.017862842225656143,0.6092731800921468,0.6092731800921468,0.03988738913720775,13.242140858397464,0,0.07499445277821618,0.0788462401572097,0.07694453465854205,0.05167867453307594,0.05167867453307594,0.0
R03_00038,3,0.126,0.13440000000000002,0.035,14.492125134345113,0.017743230102762356,0.6129254421494471,0.6129254421494471,0.0526822952397611,8.972430160663706,0,0.07612986575586683,0.07920890766795989,0.07726525935164107,0.04917301459578437,0.04917301459578437,0.0
